TICKER,node_i,node_j,Investor_ID_i,Investor_ID_j,manager_i,manager_j,MI_ip,MI_jp,TE_ip,TE_jp,overlap_first_date,overlap_last_date,number_of_days,active_days_i,active_days_j,MI_ij,TE_ij
TEF,17,108,18333,15950,608.0,742.0,0.001704,0.013259,-0.0023710000000000003,-0.001174,2000-08-29,2007-08-10,2537,417,315,0.008749582443282949,0.0
TEF,17,109,18333,15949,608.0,742.0,0.001704,0.008337,-0.0023710000000000003,-0.0056359999999999995,2000-10-09,2007-08-10,2496,399,52,0.006473192444620966,0.0
TEF,17,115,18333,15806,608.0,742.0,0.001704,0.009644,-0.0023710000000000003,-0.0023079999999999997,2000-06-07,2005-07-15,1864,439,89,0.02279825806279412,0.0
TEF,17,119,18333,15724,608.0,523.0,0.001704,0.009715999999999999,-0.0023710000000000003,-0.0035960000000000002,2000-06-07,2006-09-27,2303,446,193,0.0256269691284068,0.0
TEF,17,120,18333,15723,608.0,523.0,0.001704,0.003805,-0.0023710000000000003,0.001214,2000-06-07,2006-04-19,2142,445,114,0.016705120044127778,0.013028703150463176
TEF,17,121,18333,15720,608.0,,0.001704,0.002274,-0.0023710000000000003,0.003102,2002-01-11,2007-03-16,1890,133,49,0.0178874354550252,0.0
TEF,17,126,18333,15596,608.0,716.0,0.001704,0.002163,-0.0023710000000000003,-0.0013859999999999999,2000-11-30,2006-12-07,2198,377,77,0.00732399854839362,0.0
TEF,17,129,18333,15590,608.0,798.0,0.001704,0.005806,-0.0023710000000000003,-0.005643,2000-06-07,2007-03-15,2472,446,103,0.011095900607904205,0.0
TEF,17,132,18333,15490,608.0,869.0,0.001704,0.0042439999999999995,-0.0023710000000000003,0.002353,2000-06-07,2006-11-24,2361,446,47,0.009129741932106278,0.0
TEF,17,144,18333,15354,608.0,708.0,0.001704,0.005118,-0.0023710000000000003,-0.00237,2000-06-07,2004-10-19,1595,437,63,0.010069436956857759,0.0
TEF,17,152,18333,15247,608.0,,0.001704,0.0010810000000000001,-0.0023710000000000003,0.001756,2000-06-07,2006-08-04,2249,446,31,0.008537606048648543,0.0
TEF,17,155,18333,15158,608.0,697.0,0.001704,0.011343,-0.0023710000000000003,0.0004940000000000001,2000-06-07,2006-02-15,2079,445,89,0.021453815898016225,0.024158858135334502
TEF,17,189,18333,14440,608.0,1.0,0.001704,0.007698,-0.0023710000000000003,-0.001145,2000-06-07,2003-05-28,1085,421,103,0.02002933968137253,0.0
TEF,17,242,18333,10314,608.0,798.0,0.001704,0.009315,-0.0023710000000000003,0.0028280000000000002,2001-11-21,2006-09-20,1764,162,65,0.012019682679355166,0.0
TEF,17,245,18333,10285,608.0,,0.001704,0.008849,-0.0023710000000000003,-0.042551,2001-10-09,2002-11-19,406,153,39,0.046512447149016235,0.0
TEF,17,246,18333,10283,608.0,722.0,0.001704,0.001456,-0.0023710000000000003,-0.0035340000000000002,2001-08-28,2007-07-16,2148,215,176,0.008833765515206347,0.0
TEF,17,247,18333,10252,608.0,671.0,0.001704,0.014546000000000003,-0.0023710000000000003,-0.0011949999999999999,2001-07-30,2005-09-08,1501,228,146,0.016334874683366127,0.0
TEF,17,249,18333,10165,608.0,798.0,0.001704,0.005574,-0.0023710000000000003,-0.006784,2001-01-08,2006-12-13,2165,358,54,0.009930840523121924,0.0
TEF,17,262,18333,9060,608.0,718.0,0.001704,0.002325,-0.0023710000000000003,-0.011781999999999999,2000-06-07,2005-11-18,1990,444,203,0.018608815286546246,0.0
TEF,17,270,18333,8570,608.0,1.0,0.001704,0.006411,-0.0023710000000000003,-0.007958,2000-06-07,2006-02-17,2081,445,87,0.01083222104139972,0.0
TEF,17,271,18333,8569,608.0,742.0,0.001704,0.0018960000000000001,-0.0023710000000000003,0.000991,2000-06-07,2007-08-10,2620,447,47,0.008487850366575983,0.0
TEF,17,277,18333,8127,608.0,,0.001704,0.002062,-0.0023710000000000003,-0.001739,2000-11-27,2007-08-10,2447,380,40,0.00772989290211815,0.0
TEF,17,282,18333,8018,608.0,631.0,0.001704,0.01195,-0.0023710000000000003,-0.001952,2000-06-07,2006-02-03,2067,445,65,0.013348421636156713,0.0
TEF,17,296,18333,7443,608.0,599.0,0.001704,0.008403,-0.0023710000000000003,-0.004866,2000-06-07,2007-04-19,2507,446,57,0.010771151995309008,0.0
TEF,17,302,18333,6916,608.0,707.0,0.001704,0.008009,-0.0023710000000000003,-0.002532,2000-07-27,2005-07-15,1814,418,64,0.03083751055635736,0.0
TEF,17,307,18333,6688,608.0,682.0,0.001704,0.004272,-0.0023710000000000003,0.00023700000000000001,2000-06-07,2006-09-29,2305,446,44,0.010375626772918565,0.0
TEF,17,317,18333,6185,608.0,523.0,0.001704,0.010320999999999999,-0.0023710000000000003,-0.001084,2000-06-07,2006-06-30,2214,446,46,0.009635713714762777,0.0
TEF,17,326,18333,5991,608.0,523.0,0.001704,0.015463,-0.0023710000000000003,-0.004213000000000001,2000-06-07,2007-08-10,2620,447,82,0.01523598493172869,0.0
TEF,17,327,18333,5981,608.0,853.0,0.001704,0.002426,-0.0023710000000000003,0.006792,2000-06-07,2003-01-23,960,410,53,0.030068652726574423,0.029276403740997662
TEF,17,329,18333,5914,608.0,697.0,0.001704,0.006912000000000001,-0.0023710000000000003,-0.007361,2000-06-07,2005-10-25,1966,442,59,0.00982700389607301,0.0
TEF,17,330,18333,5901,608.0,,0.001704,0.003254,-0.0023710000000000003,0.001532,2000-06-07,2007-02-19,2448,446,29,0.00803929343445773,0.0
TEF,17,333,18333,5722,608.0,853.0,0.001704,0.01511,-0.0023710000000000003,-0.005117,2000-06-07,2006-02-09,2073,445,126,0.012730331628423004,0.0
TEF,17,343,18333,5354,608.0,349.0,0.001704,0.013041999999999998,-0.0023710000000000003,0.000293,2000-06-07,2007-08-10,2620,447,46,0.01215962153197067,0.0
TEF,17,355,18333,4698,608.0,256.0,0.001704,0.0023420000000000003,-0.0023710000000000003,-0.000538,2000-08-17,2007-08-10,2549,420,161,0.03113032801835215,0.02084753532837394
TEF,17,364,18333,4083,608.0,596.0,0.001704,0.013759,-0.0023710000000000003,0.002874,2000-06-07,2006-07-25,2239,446,132,0.009536947916486958,0.0
TEF,17,366,18333,4067,608.0,1.0,0.001704,0.006429000000000001,-0.0023710000000000003,-0.003991,2002-01-24,2007-08-10,2024,125,59,0.007833507529876263,0.0
TEF,17,376,18333,2956,608.0,798.0,0.001704,0.00143,-0.0023710000000000003,-0.0019190000000000001,2001-07-13,2006-06-13,1796,244,105,0.02146513897308856,0.0
TEF,17,381,18333,2551,608.0,,0.001704,0.0011539999999999999,-0.0023710000000000003,-0.0015119999999999999,2002-03-12,2007-08-10,1977,92,43,0.02074779061639676,0.0
TEF,17,383,18333,2421,608.0,853.0,0.001704,0.026042000000000003,-0.0023710000000000003,-0.036045999999999995,2001-10-25,2006-11-02,1834,179,111,0.013289875756264492,0.0
TEF,17,386,18333,2404,608.0,570.0,0.001704,0.018536,-0.0023710000000000003,-0.005122,2001-10-11,2003-12-01,781,176,53,0.03233578065196885,0.04383022060327847
TEF,17,388,18333,2343,608.0,714.0,0.001704,0.0024760000000000003,-0.0023710000000000003,0.001501,2001-08-08,2007-08-10,2193,227,72,0.01289663915886614,0.0
TEF,17,396,18333,2056,608.0,,0.001704,0.001442,-0.0023710000000000003,0.0017739999999999995,2000-11-30,2005-06-27,1670,368,21,0.01174979030220595,0.0
TEF,18,20,18332,18322,1.0,1.0,0.014349,0.004181,-0.041819999999999996,-0.009537,2000-01-05,2000-12-13,343,132,209,0.05565660169488199,0.0
